gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_tx,out_tx,in_tiyn,in_kzt,out_tiyn,out_kzt,pagerank,pass_through,truncated_by_depth,self_transfer_tiyn,self_transfer_kzt,self_transfer_n_tx,betweenness,betweenness_mode,betweenness_sources,betweenness_percentile,n_peers,external_communities,largest_in_tiyn,largest_in_share,largest_out_tiyn,largest_out_share,temporal_matched_tiyn,same_day_uncertain_tiyn,temporal_outgoing_tiyn,temporal_matched_kzt,temporal_matched_out_share,same_day_uncertain_kzt,same_day_uncertain_out_share,temporal_unmatched_out_share,seed_inflow_incomplete,depth_outflow_incomplete,observation_completeness,turnover_tiyn,turnover_kzt,operation_count,role_score_uncapped,role_score_cap,role_facts,priority_turnover_tiyn,priority_betweenness,priority_pagerank,priority_n_peers,priority_operation_count
100000003582677100,distributor,0.698304,2,0.646141,"Гипотеза распределения: входов=2, получателей=4; выход=56000.00 KZT; крупнейший выход=54%; источник неизвестен",3,False,2,4,2,5,2975699,29756.99,5600000,56000.0,0.00029329270913900144,1.8819107712171157,False,0,0.0,0,0.00017888146244571463,exact,2248,0.8263772954924875,6,3,2165200,0.7276273574713034,3050000,0.5446428571428571,0,0,5600000,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,8575699,85756.99,7,0.698304,1.0,"{""betweenness"": 0.00017888146244571463, ""betweenness_percentile"": 0.8263772954924875, ""depth"": 3, ""external_communities"": 3, ""in_deg"": 2, ""in_tiyn"": 2975699, ""is_seed"": false, ""largest_in_tiyn"": 2165200, ""largest_out_tiyn"": 3050000, ""n_peers"": 6, ""observation_completeness"": ""sample_only"", ""out_deg"": 4, ""out_tiyn"": 5600000, ""rule_id"": ""distribution"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.698304, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 5600000, ""truncated_by_depth"": false, ""turnover_tiyn"": 8575699, ""window_days"": 7}",0.16083445491251683,0.20659432387312188,0.05159264244055631,0.14024226110363391,0.08687752355316286
100000003589877100,distributor,0.755677,42,0.768484,"Гипотеза распределения: входов=2, получателей=6; выход=416129.00 KZT; крупнейший выход=43%; источник неизвестен",1,False,2,6,2,6,17600000,176000.0,41612900,416129.0,0.0003069751599714215,2.364369318181818,False,0,0.0,0,9.545724565572936e-05,exact,2248,0.7328881469115192,8,2,15000000,0.8522727272727273,17844400,0.4288189479704611,0,17600000,41612900,0.0,0.0,176000.0,0.4229457692206023,0.5770542307793978,False,False,sample_only,59212900,592129.0,8,0.755677,1.0,"{""betweenness"": 9.545724565572936e-05, ""betweenness_percentile"": 0.7328881469115192, ""depth"": 1, ""external_communities"": 2, ""in_deg"": 2, ""in_tiyn"": 17600000, ""is_seed"": false, ""largest_in_tiyn"": 15000000, ""largest_out_tiyn"": 17844400, ""n_peers"": 8, ""observation_completeness"": ""sample_only"", ""out_deg"": 6, ""out_tiyn"": 41612900, ""rule_id"": ""distribution"", ""same_day_uncertain_out_share"": 0.4229457692206023, ""same_day_uncertain_tiyn"": 17600000, ""score_cap"": 1.0, ""score_uncapped"": 0.755677, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 41612900, ""truncated_by_depth"": false, ""turnover_tiyn"": 59212900, ""window_days"": 7}",0.2646029609690444,0.1832220367278798,0.08900852400179454,0.14333781965006728,0.08831314490803051
100000003594472100,terminal,0.59,36,0.190792,Наблюдаемый получатель: входов=1; вход=20000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,2000000,20000.0,0,0.0,0.0002944536874283026,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,2000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,2000000,20000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 2000000, ""is_seed"": false, ""largest_in_tiyn"": 2000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 2000000, ""window_days"": 7}",0.059353970390309554,0.0,0.05679676985195155,0.04835127860026918,0.02628981606101391
100000003603979100,terminal,0.59,34,0.49705,Наблюдаемый получатель: входов=1; вход=165000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны,2,False,1,0,3,0,16500000,165000.0,0,0.0,0.0005856463349534348,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,16500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,16500000,165000.0,3,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 2, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 16500000, ""is_seed"": false, ""largest_in_tiyn"": 16500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 16500000, ""window_days"": 7}",0.201278600269179,0.0,0.1749663526244953,0.04835127860026918,0.0724540152534769
100000003610172100,terminal,0.59,10,0.236709,Наблюдаемый получатель: входов=1; вход=70000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,7000000,70000.0,0,0.0,0.0002878379364024767,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,7000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,7000000,70000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 7000000, ""is_seed"": false, ""largest_in_tiyn"": 7000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 7000000, ""window_days"": 7}",0.1487886944818304,0.0,0.013279497532525797,0.04835127860026918,0.02628981606101391
100000003616818100,peripheral,0.3,34,0.654563,"Роль неоднозначна: входов=3, выходов=3; FIFO 1–7д=11%; тот же день=?0%; иные правила не выполнены",1,False,3,3,4,8,7800000,78000.0,24010000,240100.0,0.0005130034108689025,3.0782051282051284,False,0,0.0,0,1.981468513870874e-06,exact,2248,0.14858096828046743,4,0,3500000,0.44871794871794873,16500000,0.6872136609745939,2710000,0,24010000,27100.0,0.11286963765097877,0.0,0.0,0.8871303623490212,False,False,sample_only,31810000,318100.0,12,0.3,1.0,"{""betweenness"": 1.981468513870874e-06, ""betweenness_percentile"": 0.14858096828046743, ""depth"": 1, ""external_communities"": 0, ""in_deg"": 3, ""in_tiyn"": 7800000, ""is_seed"": false, ""largest_in_tiyn"": 3500000, ""largest_out_tiyn"": 16500000, ""n_peers"": 4, ""observation_completeness"": ""sample_only"", ""out_deg"": 3, ""out_tiyn"": 24010000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.3, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.11286963765097877, ""temporal_matched_tiyn"": 2710000, ""temporal_outgoing_tiyn"": 24010000, ""truncated_by_depth"": false, ""turnover_tiyn"": 31810000, ""window_days"": 7}",0.23593539703903094,0.03714524207011686,0.1563032750112158,0.1328734858681023,0.09230596680125618
100000003617552100,terminal,0.59,27,0.3202,Наблюдаемый получатель: входов=1; вход=25000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны,2,False,1,0,1,0,2500000,25000.0,0,0.0,0.0005510452542740759,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,2500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,2500000,25000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 2, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 2500000, ""is_seed"": false, ""largest_in_tiyn"": 2500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 2500000, ""window_days"": 7}",0.07624495289367429,0.0,0.1693135935397039,0.04835127860026918,0.02628981606101391
100000003622955100,peripheral,0.2,11,0.307728,"Входов=1, вход=15000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,1500000,15000.0,0,0.0,0.001334263775828019,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,1500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,1500000,15000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1500000, ""is_seed"": false, ""largest_in_tiyn"": 1500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 1500000, ""window_days"": 7}",0.03936742934051144,0.0,0.19371915657245403,0.04835127860026918,0.02628981606101391
100000003626268100,peripheral,0.2,8,0.23718,"Входов=1, вход=5000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,500000,5000.0,0,0.0,0.0005308903791336683,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,500000,5000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 500000, ""is_seed"": false, ""largest_in_tiyn"": 500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 500000, ""window_days"": 7}",0.002288021534320323,0.0,0.16025123373710184,0.04835127860026918,0.02628981606101391
100000003631015100,peripheral,0.2,62,0.411429,"Входов=1, вход=266000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,26600000,266000.0,0,0.0,0.00032225093674487795,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,26600000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,26600000,266000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 26600000, ""is_seed"": false, ""largest_in_tiyn"": 26600000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 26600000, ""window_days"": 7}",0.22705248990578736,0.0,0.10973530731269628,0.04835127860026918,0.02628981606101391
100000003632533100,peripheral,0.2,10,0.241442,"Входов=1, вход=10000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,1000000,10000.0,0,0.0,0.00042894910408558583,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,1000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,1000000,10000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1000000, ""is_seed"": false, ""largest_in_tiyn"": 1000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 1000000, ""window_days"": 7}",0.021265141318977117,0.0,0.14553611484970838,0.04835127860026918,0.02628981606101391
100000003635170100,peripheral,0.3,11,0.894926,"Роль неоднозначна: входов=3, выходов=4; FIFO 1–7д=32%; тот же день=?35%; иные правила не выполнены",1,False,3,4,13,10,26850000,268500.0,25350000,253500.0,0.0011481911115018492,0.9441340782122905,False,0,0.0,0,0.00018804136196634596,exact,2248,0.8313856427378965,5,0,23250000,0.8659217877094972,13850000,0.5463510848126233,8050000,8950000,25350000,80500.0,0.3175542406311637,89500.0,0.3530571992110454,0.32938856015779094,False,False,sample_only,52200000,522000.0,23,0.3,1.0,"{""betweenness"": 0.00018804136196634596, ""betweenness_percentile"": 0.8313856427378965, ""depth"": 1, ""external_communities"": 0, ""in_deg"": 3, ""in_tiyn"": 26850000, ""is_seed"": false, ""largest_in_tiyn"": 23250000, ""largest_out_tiyn"": 13850000, ""n_peers"": 5, ""observation_completeness"": ""sample_only"", ""out_deg"": 4, ""out_tiyn"": 25350000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.3530571992110454, ""same_day_uncertain_tiyn"": 8950000, ""score_cap"": 1.0, ""score_uncapped"": 0.3, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.3175542406311637, ""temporal_matched_tiyn"": 8050000, ""temporal_outgoing_tiyn"": 25350000, ""truncated_by_depth"": false, ""turnover_tiyn"": 52200000, ""window_days"": 7}",0.26083445491251683,0.20784641068447413,0.19183490354419022,0.13748317631224766,0.09692687303723643
100000003635660100,terminal,0.59,0,0.165579,Наблюдаемый получатель: входов=1; вход=18985.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,1898500,18985.0,0,0.0,0.0002905219400417891,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,1898500,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,1898500,18985.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1898500, ""is_seed"": false, ""largest_in_tiyn"": 1898500, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 1898500, ""window_days"": 7}",0.05477792732166891,0.0,0.03615971287572903,0.04835127860026918,0.02628981606101391
100000003636627100,peripheral,0.55,1,0.496669,"Мало связей: входов=1, выходов=1; FIFO 1–7д=50%; тот же день=?0%; иные правила не выполнены",3,False,1,1,8,1,7700000,77000.0,1000000,10000.0,0.0019763124102948008,0.12987012987012986,False,0,0.0,0,0.0,exact,2248,0.0,1,0,7700000,1.0,1000000,1.0,500000,0,1000000,5000.0,0.5,0.0,0.0,0.5,False,False,sample_only,8700000,87000.0,9,0.55,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 7700000, ""is_seed"": false, ""largest_in_tiyn"": 7700000, ""largest_out_tiyn"": 1000000, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 1, ""out_tiyn"": 1000000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.55, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.5, ""temporal_matched_tiyn"": 500000, ""temporal_outgoing_tiyn"": 1000000, ""truncated_by_depth"": false, ""turnover_tiyn"": 8700000, ""window_days"": 7}",0.16177658142664872,0.0,0.19721848362494393,0.04835127860026918,0.08932256617317183
100000003646145100,peripheral,0.2,41,0.25692,"Входов=1, вход=5000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,500000,5000.0,0,0.0,0.0006536813277109188,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,500000,5000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 500000, ""is_seed"": false, ""largest_in_tiyn"": 500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 500000, ""window_days"": 7}",0.002288021534320323,0.0,0.17999102736653208,0.04835127860026918,0.02628981606101391
100000003647799100,terminal,0.59,10,0.269908,Наблюдаемый получатель: входов=1; вход=100000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,10000000,100000.0,0,0.0,0.00028881021162469923,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,10000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,10000000,100000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 10000000, ""is_seed"": false, ""largest_in_tiyn"": 10000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 10000000, ""window_days"": 7}",0.17288021534320322,0.0,0.022386720502467476,0.04835127860026918,0.02628981606101391
100000003650146100,terminal,0.59,16,0.18644,Наблюдаемый получатель: входов=1; вход=14400.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,1440000,14400.0,0,0.0,0.00030012735117663754,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,1440000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,1440000,14400.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1440000, ""is_seed"": false, ""largest_in_tiyn"": 1440000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 1440000, ""window_days"": 7}",0.03633916554508748,0.0,0.07545984746523104,0.04835127860026918,0.02628981606101391
100000003664994100,peripheral,0.2,63,0.484713,"Входов=1, вход=338271.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,2,0,33827100,338271.0,0,0.0,0.0003911208228878406,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,33827100,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,33827100,338271.0,2,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 33827100, ""is_seed"": false, ""largest_in_tiyn"": 33827100, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 33827100, ""window_days"": 7}",0.23795423956931358,0.0,0.13781965006729477,0.04835127860026918,0.06058770749214895
100000003671721100,terminal,0.59,18,0.248845,Наблюдаемый получатель: входов=1; вход=5000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,500000,5000.0,0,0.0,0.000558742155523584,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,500000,5000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 500000, ""is_seed"": false, ""largest_in_tiyn"": 500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 500000, ""window_days"": 7}",0.002288021534320323,0.0,0.17191565724540153,0.04835127860026918,0.02628981606101391
100000003677936100,peripheral,0.55,1,0.502518,"Мало связей: входов=1, выходов=1; FIFO 1–7д=0%; тот же день=?46%; иные правила не выполнены",3,False,1,1,1,2,7100000,71000.0,1300000,13000.0,0.000308883638599444,0.18309859154929578,False,0,0.0,0,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,7100000,1.0,1300000,1.0,0,600000,1300000,0.0,0.0,6000.0,0.46153846153846156,0.5384615384615384,False,False,sample_only,8400000,84000.0,3,0.55,1.0,"{""betweenness"": 1.922024458454748e-05, ""betweenness_percentile"": 0.2871452420701169, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 7100000, ""is_seed"": false, ""largest_in_tiyn"": 7100000, ""largest_out_tiyn"": 1300000, ""n_peers"": 2, ""observation_completeness"": ""sample_only"", ""out_deg"": 1, ""out_tiyn"": 1300000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.46153846153846156, ""same_day_uncertain_tiyn"": 600000, ""score_cap"": 1.0, ""score_uncapped"": 0.55, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 1300000, ""truncated_by_depth"": false, ""turnover_tiyn"": 8400000, ""window_days"": 7}",0.15874831763122477,0.07178631051752922,0.09179004037685061,0.10773889636608346,0.0724540152534769
